order_id,customer_id,order_date,product,quantity,price
7323,2664,2024-04-27,Mouse,2,440.51
1271,2143,2024-02-25,Keyboard,8,785.23
1386,2609,2024-05-12,Phone,4,970.77
1902,2707,2024-06-09,Laptop,2,510.27
9932,2293,2023-10-20,Phone,1,65.77
8484,2063,2024-01-10,Laptop,9,706.93
5733,2768,2024-08-31,Laptop,3,799.92
6874,2584,2023-11-13,Monitor,1,306.16
5872,2585,2024-07-09,Monitor,8,950.13
4459,2747,2024-04-18,Phone,4,178.31
5851,2151,2024-01-26,Monitor,10,808.75
1910,2890,2024-08-15,Laptop,2,763.45
5834,2109,2023-11-29,Keyboard,8,848.63
9291,2329,2023-09-24,Laptop,7,784.65
8603,2965,2024-07-08,Mouse,6,845.68
5722,2983,2024-06-22,Keyboard,7,940.30
7356,2870,2024-09-10,Monitor,5,193.91
7644,2931,2023-11-18,Laptop,4,366.50
5234,2187,2024-01-17,Monitor,4,306.88
8983,2545,2023-11-11,Headphones,4,172.79
9565,2757,2024-02-17,Headphones,2,372.75
5454,2815,2024-05-31,Laptop,8,739.87
4483,2526,2024-03-03,Headphones,6,722.66
1645,2061,2024-08-05,Laptop,3,398.54
7920,2934,2024-05-24,Keyboard,4,366.35
6247,2614,2024-07-25,Keyboard,4,445.29
8564,2833,2024-01-19,Mouse,4,51.28
4343,2188,2024-07-11,Phone,10,483.66
4480,2116,2023-11-12,Headphones,3,183.25
9414,2604,2024-05-03,Laptop,2,330.88
6076,2736,2024-05-10,Headphones,2,103.11
7002,2780,2024-08-24,Headphones,7,886.05
4768,2265,2024-01-20,Laptop,3,381.26
4628,2383,2024-01-18,Monitor,5,149.39
7873,2432,2024-07-11,Laptop,10,972.99
6619,2830,2024-05-21,Laptop,2,601.59
6331,2035,2024-09-16,Keyboard,10,20.36
3897,2416,2023-10-02,Laptop,9,361.20
4142,2041,2023-12-22,Laptop,1,167.78
7855,2378,2023-09-28,Keyboard,10,167.35
3572,2907,2024-04-07,Monitor,4,80.20
9536,2454,2023-12-18,Headphones,2,310.83
4840,2561,2024-05-04,Phone,10,734.99
5672,2861,2024-01-16,Keyboard,8,403.90
2812,2824,2024-07-28,Keyboard,7,894.56
9402,2132,2023-10-21,Headphones,2,737.10
5924,2445,2024-01-20,Monitor,5,799.13
2355,2413,2024-07-23,Keyboard,9,5.64
5075,2445,2024-02-14,Laptop,1,687.33
6128,2025,2024-05-07,Keyboard,2,831.27
7782,2193,2024-03-19,Monitor,3,268.46
3155,2198,2023-11-19,Monitor,7,995.40
4932,2217,2024-01-09,Laptop,7,592.71
9627,2175,2024-02-18,Monitor,6,349.37
8072,2455,2023-12-02,Keyboard,2,786.41
2510,2016,2024-03-17,Monitor,1,536.89
4735,2680,2023-11-27,Mouse,1,670.21
8803,2287,2023-10-07,Monitor,5,164.32
1106,2100,2023-12-26,Mouse,8,590.94
6633,2157,2024-08-06,Keyboard,8,265.48
6251,2429,2023-09-29,Headphones,9,710.35
6414,2166,2023-12-10,Laptop,10,611.26
9575,2365,2024-08-27,Headphones,9,859.59
6600,2640,2024-07-08,Monitor,9,727.64
4294,2705,2024-05-24,Keyboard,2,579.21
1111,2311,2024-02-20,Phone,10,713.48
6769,2964,2023-10-09,Mouse,4,33.68
2729,2844,2024-05-13,Monitor,5,602.31
9431,2483,2024-08-17,Monitor,4,382.44
7512,2805,2024-05-11,Headphones,8,649.51
8218,2877,2024-05-25,Mouse,4,889.94
9181,2912,2024-01-24,Keyboard,5,535.89
1385,2855,2024-03-02,Headphones,6,753.66
4287,2815,2024-02-17,Mouse,5,169.12
1559,2095,2023-10-02,Headphones,6,838.35
3237,2184,2023-12-12,Laptop,6,628.61
4545,2074,2024-05-21,Laptop,10,521.80
7303,2558,2023-10-23,Mouse,1,982.69
5195,2581,2024-09-09,Phone,4,827.16
4233,2938,2024-05-09,Headphones,10,442.26
5713,2680,2023-09-25,Mouse,1,223.38
9153,2096,2023-12-19,Monitor,8,314.61
1828,2809,2024-03-31,Monitor,3,548.75
6923,2141,2024-02-25,Laptop,1,70.67
3695,2112,2024-05-13,Monitor,9,183.02
1507,2660,2024-01-06,Keyboard,2,661.07
1504,2753,2024-03-05,Keyboard,9,435.71
3720,2020,2024-03-13,Keyboard,5,422.88
3692,2664,2024-08-22,Phone,7,420.02
1144,2386,2024-03-01,Monitor,9,923.07
2573,2008,2024-07-11,Keyboard,2,551.73
1399,2970,2023-12-06,Headphones,5,2.68
2733,2024,2023-10-18,Headphones,6,592.55
9392,2601,2024-05-09,Keyboard,6,903.69
6554,2615,2024-01-29,Headphones,9,347.16
7601,2451,2024-03-31,Mouse,4,778.89
6108,2996,2024-05-20,Phone,6,461.33
8626,2529,2023-10-20,Laptop,5,914.28
8190,2361,2024-05-27,Monitor,6,262.07
4123,2739,2023-10-04,Mouse,4,963.86
2163,2205,2024-08-24,Phone,1,543.01
2113,2357,2024-07-08,Keyboard,3,369.09
1426,2378,2024-07-29,Keyboard,9,558.81
1510,2405,2023-11-19,Keyboard,1,943.07
6551,2335,2024-07-06,Monitor,8,547.91
3587,2713,2024-03-02,Monitor,8,285.97
6441,2777,2023-10-15,Monitor,7,632.96
1446,2510,2024-08-07,Headphones,1,369.22
2803,2542,2023-11-15,Headphones,6,932.56
8424,2774,2024-08-07,Headphones,3,807.92
3609,2309,2024-05-15,Mouse,10,878.07
1562,2625,2023-10-21,Phone,9,547.05
9893,2189,2024-08-14,Phone,4,208.23
5551,2591,2024-05-18,Mouse,2,745.82
9582,2752,2024-09-16,Headphones,5,437.01
2659,2563,2024-05-07,Mouse,6,439.23
6434,2779,2023-11-10,Keyboard,9,939.73
1084,2621,2023-10-01,Phone,9,504.18
6951,2759,2024-01-31,Monitor,8,171.36
8375,2543,2024-08-29,Monitor,4,911.90
8522,2884,2024-08-20,Laptop,1,459.89
3280,2558,2023-11-24,Phone,6,995.97
8443,2491,2024-01-24,Phone,8,606.49
6208,2484,2024-08-15,Headphones,10,473.26
3848,2165,2024-06-19,Keyboard,6,671.35
2588,2046,2024-08-15,Laptop,9,557.30
1604,2226,2024-01-17,Laptop,7,439.90
7292,2564,2024-03-19,Mouse,2,550.53
8868,2022,2024-01-29,Monitor,1,48.30
6430,2361,2023-12-03,Laptop,8,501.62
2741,2818,2023-10-24,Mouse,3,251.04
6560,2207,2024-05-06,Monitor,9,637.00
8500,2968,2023-12-14,Phone,8,546.34
7278,2395,2024-01-19,Keyboard,5,805.87
8286,2524,2024-03-18,Laptop,1,878.49
3860,2774,2023-12-25,Headphones,1,258.86
8374,2926,2024-04-18,Keyboard,6,858.61
4753,2436,2024-07-10,Mouse,1,951.11
5918,2577,2023-11-01,Headphones,8,208.32
7007,2181,2024-07-06,Laptop,1,386.93
9053,2577,2024-03-26,Phone,3,159.20
5030,2390,2023-09-20,Headphones,10,144.03
3181,2969,2024-06-29,Monitor,4,224.94
1036,2337,2024-06-29,Phone,3,9.55
3038,2470,2023-12-11,Mouse,1,768.88
2744,2927,2023-12-16,Phone,4,31.46
6087,2729,2024-06-15,Monitor,1,839.67
2339,2742,2023-12-26,Headphones,2,773.26
4435,2701,2024-05-30,Monitor,9,465.71
5232,2854,2024-01-20,Monitor,3,271.08
4261,2816,2024-02-15,Mouse,3,614.52
1657,2866,2024-03-02,Laptop,6,893.09
1736,2974,2023-10-08,Laptop,4,357.23
5440,2531,2024-02-11,Headphones,9,817.11
5974,2086,2024-06-22,Phone,5,116.24
6542,2295,2023-11-24,Monitor,4,207.22
4487,2521,2024-04-14,Headphones,8,890.01
4954,2323,2024-05-09,Phone,9,653.57
2238,2021,2024-08-22,Laptop,10,605.22
2950,2260,2023-12-26,Phone,10,46.72
8817,2754,2024-03-22,Laptop,2,554.16
5657,2170,2024-04-16,Laptop,6,470.06
8692,2428,2024-06-11,Phone,8,700.95
1990,2871,2024-08-14,Laptop,5,301.47
2994,2552,2024-01-21,Laptop,7,919.17
6558,2488,2024-08-28,Phone,7,369.83
9000,2152,2024-01-03,Keyboard,5,446.51
6426,2443,2024-07-14,Keyboard,1,841.06
7358,2249,2024-07-11,Monitor,1,489.35
8159,2887,2024-03-20,Headphones,1,782.50
4484,2441,2024-01-15,Laptop,6,600.58
9364,2316,2024-08-10,Mouse,2,308.85
7109,2435,2024-04-18,Mouse,6,280.36
8781,2259,2023-12-19,Monitor,6,821.40
4136,2968,2023-12-23,Mouse,7,295.19
8098,2058,2024-03-09,Headphones,2,252.42
2237,2389,2024-08-15,Mouse,4,851.03
6162,2134,2024-03-08,Phone,6,462.81
5972,2493,2024-04-01,Monitor,2,699.22
6884,2364,2024-03-01,Laptop,7,272.04
1167,2703,2024-06-23,Mouse,2,687.16
3294,2693,2023-10-17,Mouse,9,891.86
3523,2303,2024-08-12,Mouse,1,548.74
8392,2116,2023-12-31,Mouse,4,436.23
2348,2986,2024-01-09,Keyboard,7,738.17
3724,2922,2024-06-06,Phone,4,640.45
2702,2623,2024-02-02,Monitor,7,181.59
3607,2734,2024-01-15,Phone,9,638.51
3835,2385,2024-01-29,Phone,1,547.99
8334,2974,2024-03-03,Mouse,9,338.84
8178,2813,2024-01-30,Monitor,2,364.20
8230,2838,2024-01-27,Headphones,9,773.72
9144,2357,2023-10-14,Monitor,8,750.91
4683,2568,2024-06-28,Phone,7,829.33
1184,2902,2024-03-20,Keyboard,3,226.25
4607,2826,2024-07-18,Phone,7,181.90
1823,2329,2024-08-21,Keyboard,1,811.37
1012,2040,2024-02-11,Laptop,9,15.68
3266,2874,2024-03-06,Mouse,10,348.63
8835,2600,2024-01-18,Monitor,4,320.60
9084,2255,2024-06-23,Mouse,8,22.36
8517,2860,2023-10-02,Monitor,3,601.02
7352,2570,2023-09-26,Headphones,1,273.96
2112,2079,2024-05-16,Headphones,5,771.09
9886,2879,2024-03-28,Laptop,7,437.73
3772,2251,2023-12-06,Phone,10,357.97
7023,2913,2024-03-06,Keyboard,2,589.23
2382,2197,2024-03-24,Keyboard,5,945.95
8561,2484,2024-04-27,Phone,3,185.71
9794,2009,2024-04-26,Laptop,4,990.79
8333,2276,2024-03-02,Phone,8,143.18
8676,2164,2024-07-17,Laptop,9,679.84
3474,2578,2023-11-14,Laptop,8,307.84
6245,2657,2023-11-12,Laptop,8,891.52
5617,2888,2024-03-10,Phone,3,544.02
7007,2740,2023-10-19,Mouse,10,708.43
6239,2799,2024-02-10,Mouse,7,185.78
3885,2826,2024-08-11,Monitor,2,29.77
9437,2438,2023-10-04,Keyboard,1,5.26
9119,2905,2024-08-15,Phone,3,309.94
7617,2463,2024-09-07,Keyboard,5,893.59
9686,2307,2024-04-12,Keyboard,6,260.77
5291,2828,2024-08-24,Laptop,4,51.95
3859,2395,2024-02-08,Keyboard,5,661.02
5679,2160,2023-10-25,Monitor,8,793.53
2140,2561,2024-09-06,Laptop,7,362.73
5262,2304,2024-02-09,Phone,8,289.36
6403,2665,2023-12-12,Phone,3,74.94
9844,2900,2024-04-07,Headphones,1,747.92
7230,2781,2024-06-16,Keyboard,7,773.06
1410,2040,2023-10-06,Keyboard,6,269.07
8458,2698,2024-05-19,Mouse,7,559.61
6332,2231,2024-03-05,Monitor,1,980.99
2062,2781,2024-06-01,Mouse,9,73.54
8078,2416,2024-03-03,Mouse,1,602.58
1938,2083,2023-11-18,Keyboard,7,400.30
4336,2867,2024-05-28,Mouse,4,315.12
1690,2713,2024-04-17,Monitor,5,248.07
5404,2190,2024-05-26,Keyboard,5,968.25
2329,2387,2024-07-06,Phone,6,835.40
8095,2195,2024-04-10,Keyboard,8,385.91
1860,2448,2024-01-28,Laptop,5,463.78
8041,2480,2024-01-19,Phone,10,784.75
5582,2275,2023-11-06,Laptop,4,108.62
2698,2033,2024-05-21,Phone,10,594.20
2604,2880,2023-10-01,Monitor,7,481.34
2347,2522,2024-08-08,Phone,7,208.45
5816,2334,2024-02-25,Laptop,6,824.84
9381,2789,2024-04-24,Mouse,7,300.79
1845,2319,2023-11-28,Phone,9,762.74
3233,2396,2023-12-22,Keyboard,5,646.07
8592,2235,2023-12-27,Laptop,5,630.57
4167,2343,2024-05-07,Monitor,5,987.58
2768,2272,2024-01-19,Headphones,2,171.20
4757,2081,2024-01-20,Laptop,9,216.67
9709,2029,2023-10-18,Laptop,3,508.51
6264,2928,2024-01-06,Laptop,7,634.85
9092,2790,2024-02-04,Keyboard,2,909.03
7157,2669,2024-07-28,Headphones,2,419.54
6255,2425,2024-04-22,Monitor,9,496.37
9652,2835,2024-08-24,Headphones,8,343.41
9130,2609,2024-07-19,Mouse,3,541.49
2719,2354,2023-10-17,Phone,8,18.69
2356,2690,2024-08-11,Headphones,2,31.50
6613,2085,2024-08-17,Laptop,6,998.00
1526,2634,2024-01-16,Monitor,9,390.22
4403,2495,2024-07-25,Headphones,8,679.40
5626,2626,2023-11-18,Phone,8,120.48
2042,2447,2024-07-15,Headphones,3,646.70
6859,2084,2023-09-25,Monitor,3,66.63
1173,2113,2024-09-03,Headphones,7,740.63
2939,2982,2024-07-12,Phone,8,672.46
3422,2753,2024-04-28,Mouse,9,756.54
2447,2304,2024-03-24,Keyboard,9,766.16
7881,2295,2023-11-14,Monitor,4,726.27
6510,2264,2023-12-30,Mouse,9,790.04
7503,2003,2024-01-06,Keyboard,1,228.66
7524,2178,2024-07-20,Mouse,8,413.86
9088,2445,2024-01-16,Headphones,5,952.69
7341,2926,2024-03-22,Mouse,3,934.87
9407,2347,2024-04-22,Mouse,8,836.79
2957,2717,2024-06-08,Headphones,4,854.61
4396,2945,2023-09-30,Mouse,8,779.11
2505,2087,2024-05-07,Laptop,3,593.85
7471,2547,2024-05-18,Monitor,8,951.00
1283,2597,2023-12-06,Laptop,9,160.68
3842,2600,2023-12-22,Keyboard,3,805.77
8522,2950,2024-02-25,Phone,4,293.36
8521,2218,2024-06-27,Mouse,4,878.88
9298,2613,2024-02-18,Headphones,1,81.82
6186,2212,2024-07-23,Keyboard,3,23.45
2272,2258,2024-03-16,Monitor,8,311.07
1033,2292,2023-11-13,Headphones,10,543.19
8041,2929,2023-10-31,Keyboard,9,700.95
3920,2492,2024-05-31,Monitor,9,758.27
4196,2699,2024-05-28,Headphones,2,67.96
4129,2607,2024-09-04,Phone,6,803.24
8710,2219,2024-05-14,Mouse,1,795.53
7679,2926,2024-07-22,Mouse,2,780.68
8512,2871,2024-02-04,Laptop,10,126.20
5081,2062,2023-11-05,Keyboard,6,725.83
1065,2656,2024-08-18,Laptop,5,494.74
9496,2911,2024-04-23,Headphones,9,565.47
1392,2150,2023-10-10,Monitor,2,393.03
6919,2899,2024-04-01,Phone,5,784.35
3955,2305,2023-10-24,Phone,2,705.18
7578,2423,2024-01-12,Keyboard,5,69.90
8069,2247,2024-05-22,Keyboard,8,223.27
3102,2313,2024-06-30,Keyboard,4,546.72
2566,2321,2023-10-12,Headphones,1,233.49
3974,2837,2024-08-07,Mouse,2,107.31
9518,2464,2023-12-02,Mouse,5,836.87
2282,2420,2024-02-24,Monitor,8,511.63
7642,2425,2024-03-07,Phone,8,524.56
6171,2610,2024-07-31,Monitor,10,644.57
1287,2739,2024-08-07,Phone,10,30.14
7213,2244,2024-04-28,Laptop,7,416.35
3883,2019,2024-02-01,Keyboard,3,28.58
8207,2697,2023-11-20,Laptop,1,294.08
2632,2648,2024-03-07,Keyboard,9,891.41
8914,2807,2024-01-08,Keyboard,4,394.57
3930,2014,2024-08-25,Mouse,6,38.74
6101,2535,2024-08-10,Monitor,7,706.44
2554,2294,2024-02-09,Phone,7,886.84
4765,2559,2024-03-23,Laptop,10,426.12
9877,2823,2023-10-06,Phone,9,566.60
6068,2707,2023-11-11,Laptop,8,226.72
1386,2185,2024-02-25,Headphones,6,201.27
1508,2217,2023-11-07,Mouse,4,257.91
1360,2125,2024-03-08,Laptop,10,783.11
9644,2283,2024-07-16,Headphones,5,78.43
9625,2426,2023-12-26,Laptop,6,982.97
8872,2102,2024-06-07,Keyboard,3,9.78
5809,2402,2024-01-13,Laptop,4,383.17
6498,2370,2024-04-01,Laptop,2,187.98
9695,2399,2023-10-20,Mouse,2,536.06
8745,2524,2024-04-17,Phone,10,915.78
9394,2929,2024-04-12,Monitor,8,134.57
5989,2873,2024-01-10,Headphones,4,542.71
6324,2367,2023-12-12,Headphones,1,510.80
6554,2971,2023-10-19,Monitor,4,132.25
7108,2167,2024-01-12,Monitor,7,377.88
1778,2053,2023-12-26,Monitor,2,442.60
7846,2266,2024-06-04,Laptop,2,793.36
6214,2789,2024-06-20,Laptop,10,520.70
4221,2670,2024-09-07,Headphones,8,145.96
3111,2519,2024-05-05,Headphones,9,494.19
3679,2613,2024-02-28,Laptop,7,706.14
6768,2763,2023-10-05,Mouse,5,156.18
3886,2598,2023-12-01,Laptop,8,943.94
2400,2242,2024-05-14,Mouse,5,462.31
6037,2118,2024-05-01,Keyboard,7,626.67
2353,2070,2024-06-28,Monitor,3,736.93
3913,2453,2024-01-16,Phone,3,446.78
4419,2155,2024-09-03,Monitor,1,720.01
2841,2536,2024-07-18,Phone,4,878.80
6462,2285,2024-02-25,Keyboard,6,841.37
3340,2512,2024-05-31,Phone,10,286.39
5241,2927,2024-04-25,Monitor,9,384.33
6692,2793,2024-04-27,Laptop,4,463.22
3879,2346,2024-02-06,Mouse,3,897.33
9776,2467,2024-02-14,Phone,5,822.51
1072,2187,2023-11-18,Mouse,7,5.75
8519,2747,2023-10-05,Laptop,2,802.30
5767,2533,2024-08-22,Phone,4,783.87
9457,2342,2023-12-22,Monitor,2,995.26
1086,2299,2024-01-22,Headphones,6,70.67
9768,2401,2024-08-04,Keyboard,7,907.63
4601,2720,2024-08-27,Monitor,1,47.85
9767,2604,2024-01-13,Laptop,7,979.92
2735,2598,2024-03-10,Laptop,4,281.15
7891,2950,2024-02-28,Phone,2,97.73
5180,2883,2024-07-08,Phone,5,153.90
5951,2281,2024-03-02,Laptop,1,113.01
9980,2885,2024-01-31,Phone,5,486.72
9381,2888,2024-04-25,Phone,6,645.78
2939,2620,2024-02-02,Phone,9,47.81
4197,2456,2024-02-12,Phone,6,619.96
8899,2555,2024-02-29,Keyboard,9,861.57
3506,2696,2023-10-26,Mouse,9,228.69
1737,2219,2024-01-03,Monitor,4,136.56
5450,2030,2023-11-04,Phone,9,318.52
1195,2981,2023-12-10,Phone,3,760.76
1166,2655,2024-08-14,Mouse,3,128.26
5683,2720,2024-07-09,Headphones,10,861.88
6492,2074,2024-05-05,Headphones,1,866.03
3688,2709,2024-05-25,Mouse,5,255.04
3452,2459,2024-06-29,Monitor,4,953.28
6660,2142,2024-07-09,Phone,1,410.82
1126,2609,2024-01-27,Keyboard,8,113.55
9375,2585,2024-05-02,Laptop,3,210.72
9068,2423,2024-05-21,Keyboard,2,230.35
2934,2125,2023-10-23,Headphones,8,692.22
1185,2070,2024-03-16,Keyboard,5,677.90
5267,2444,2023-09-24,Headphones,8,981.29
4061,2156,2024-07-15,Headphones,1,932.64
3093,2624,2024-03-10,Monitor,10,972.97
7351,2649,2024-05-24,Mouse,8,481.41
6784,2727,2023-10-12,Keyboard,3,32.77
6572,2559,2024-06-14,Laptop,7,327.36
1483,2227,2024-04-21,Headphones,8,128.10
8676,2654,2024-08-15,Keyboard,8,176.56
2578,2616,2024-07-14,Phone,5,201.44
2975,2030,2023-12-24,Phone,9,744.43
6125,2519,2024-06-24,Laptop,1,598.37
7290,2533,2024-08-13,Laptop,7,77.82
6539,2671,2024-08-22,Monitor,2,173.36
3645,2869,2024-05-24,Laptop,4,936.39
7951,2161,2024-04-07,Headphones,1,543.87
1694,2742,2024-03-06,Phone,3,319.82
1004,2567,2023-11-13,Monitor,8,637.74
2231,2307,2024-05-24,Mouse,7,254.67
9402,2294,2024-03-13,Phone,8,431.62
8044,2589,2024-02-24,Laptop,6,314.55
3840,2474,2024-01-11,Headphones,2,354.58
3588,2945,2024-05-30,Monitor,7,357.08
7591,2420,2023-10-28,Phone,7,717.70
4955,2596,2023-11-24,Phone,9,731.06
9270,2022,2024-04-30,Keyboard,7,676.15
6056,2069,2024-01-04,Laptop,6,505.54
8966,2717,2024-06-21,Laptop,3,875.36
9165,2264,2024-06-05,Keyboard,8,107.52
5381,2794,2024-03-04,Keyboard,5,402.21
6651,2934,2024-01-03,Headphones,4,307.32
6057,2693,2024-05-14,Keyboard,8,382.88
7423,2752,2024-05-23,Mouse,8,304.53
8799,2510,2023-12-17,Mouse,10,551.64
3330,2042,2024-03-10,Headphones,6,397.76
5045,2205,2024-01-06,Monitor,5,478.63
4496,2243,2023-11-05,Mouse,5,671.30
8272,2672,2024-04-12,Monitor,3,491.49
3224,2088,2023-12-14,Laptop,9,750.76
4187,2073,2024-02-28,Monitor,3,738.48
7966,2737,2023-11-15,Laptop,3,206.74
8276,2146,2024-01-09,Keyboard,5,461.84
8758,2189,2024-08-14,Headphones,9,231.80
8838,2847,2024-02-03,Mouse,7,703.93
2738,2659,2024-05-28,Keyboard,4,113.48
5563,2130,2023-10-07,Keyboard,5,32.71
2457,2710,2024-04-28,Keyboard,4,575.98
4663,2442,2024-01-25,Monitor,3,864.40
1845,2553,2024-04-25,Mouse,10,347.59
9535,2590,2024-08-09,Keyboard,6,757.73
5680,2321,2024-06-12,Headphones,6,465.30
2399,2160,2023-12-06,Mouse,10,245.50
5517,2523,2024-01-30,Keyboard,6,293.18
2904,2763,2024-03-03,Laptop,5,652.50
6759,2182,2024-04-06,Headphones,4,502.57
1581,2521,2024-05-24,Keyboard,6,928.03
4023,2118,2023-12-20,Laptop,7,884.83
3465,2486,2024-07-15,Keyboard,7,983.87
4785,2840,2024-05-14,Keyboard,7,888.67
1323,2855,2024-05-19,Keyboard,8,182.70
7095,2008,2024-04-12,Mouse,9,602.76
4864,2867,2024-02-04,Phone,8,276.12
3072,2974,2024-08-09,Keyboard,6,864.87
6910,2101,2023-12-15,Keyboard,3,431.40
2489,2579,2024-02-21,Monitor,1,285.03
4927,2841,2024-08-28,Headphones,4,683.01
6290,2122,2024-06-05,Phone,10,852.13
2964,2075,2024-07-02,Phone,4,650.53
2915,2079,2023-11-23,Keyboard,1,116.29
6229,2164,2024-01-18,Monitor,6,347.90
4253,2585,2024-02-07,Monitor,8,815.67
7045,2404,2024-01-06,Laptop,4,618.31
6940,2362,2024-04-05,Laptop,7,468.27
1984,2088,2023-11-13,Mouse,6,5.14
2799,2452,2024-03-29,Phone,7,557.59
8452,2680,2024-06-30,Keyboard,3,966.97
1778,2876,2024-09-04,Headphones,1,318.61
9446,2445,2024-06-27,Keyboard,5,223.18
2422,2823,2024-07-24,Monitor,8,209.82
8297,2337,2024-03-09,Monitor,4,160.01
1932,2574,2024-09-06,Keyboard,3,975.11
4573,2742,2024-03-02,Monitor,6,917.04
9888,2956,2023-10-11,Keyboard,3,723.31
8279,2950,2024-01-09,Keyboard,4,508.40
6757,2425,2024-04-12,Laptop,4,710.79
6004,2311,2024-01-08,Headphones,1,809.51
7737,2854,2024-07-19,Laptop,5,699.18
4057,2622,2023-10-18,Headphones,6,669.85
2292,2977,2024-04-27,Monitor,2,593.45
1600,2452,2023-10-08,Laptop,8,903.38
3320,2498,2024-06-18,Headphones,7,972.43
7716,2772,2024-01-20,Keyboard,9,911.46
8410,2533,2023-12-08,Mouse,6,450.36
2829,2765,2024-08-18,Keyboard,5,145.66
1463,2671,2023-11-03,Laptop,10,463.87
5425,2422,2024-05-07,Mouse,2,990.38
6531,2379,2023-12-29,Laptop,6,150.08
9450,2389,2024-06-07,Monitor,3,778.72
8519,2946,2024-03-15,Headphones,2,295.28
4725,2344,2024-01-01,Keyboard,1,272.47
5428,2922,2024-01-02,Keyboard,3,245.61
3156,2790,2024-03-23,Keyboard,9,574.63
7479,2769,2023-10-21,Mouse,8,918.58
2772,2707,2024-08-14,Keyboard,2,806.32
6727,2325,2024-01-02,Headphones,8,499.51
4841,2829,2024-03-09,Monitor,8,779.11
6646,2192,2023-10-22,Monitor,3,517.16
1019,2001,2024-07-08,Phone,6,495.12
9781,2814,2024-09-08,Phone,6,331.44
1022,2078,2024-09-16,Headphones,10,947.84
5578,2290,2023-10-15,Laptop,2,115.33
9735,2977,2024-06-11,Keyboard,9,468.78
7819,2165,2024-08-11,Mouse,9,980.72
6112,2886,2024-04-04,Laptop,7,880.16
4233,2333,2024-04-24,Mouse,4,166.30
6927,2642,2024-05-23,Laptop,2,52.27
3995,2284,2023-12-10,Phone,1,779.82
7193,2422,2024-02-27,Keyboard,3,751.87
5555,2358,2024-04-24,Monitor,8,151.92
5746,2796,2023-09-22,Monitor,2,755.51
6575,2636,2024-02-13,Laptop,2,108.44
2801,2922,2023-10-29,Mouse,5,390.48
9739,2080,2024-07-31,Headphones,9,227.11
6528,2541,2023-09-21,Mouse,8,257.77
9356,2532,2024-08-12,Headphones,5,82.96
4945,2966,2024-01-08,Laptop,4,387.91
7608,2575,2023-11-08,Keyboard,2,151.46
5414,2921,2024-05-04,Keyboard,2,849.74
5918,2476,2023-09-29,Headphones,8,153.87
7567,2431,2023-12-01,Mouse,6,589.56
1152,2688,2023-12-07,Laptop,4,716.17
1333,2900,2024-01-14,Laptop,3,797.26
4621,2096,2024-09-17,Mouse,1,148.65
4362,2995,2023-11-03,Monitor,10,207.86
3038,2679,2024-08-12,Keyboard,8,677.02
5547,2800,2024-06-07,Laptop,4,897.80
2382,2146,2024-04-13,Headphones,4,24.48
9844,2064,2023-12-18,Laptop,1,530.79
8684,2635,2023-09-23,Headphones,10,237.86
6356,2354,2024-02-02,Laptop,5,995.46
6965,2966,2023-11-12,Laptop,3,948.28
2296,2951,2024-02-25,Monitor,5,968.79
2640,2468,2024-03-08,Monitor,8,883.55
3951,2500,2023-11-14,Monitor,7,692.18
5706,2352,2023-09-24,Headphones,7,508.60
9908,2077,2024-04-28,Monitor,7,155.60
4377,2181,2024-04-06,Mouse,8,954.23
8668,2209,2023-10-13,Phone,4,986.32
8545,2874,2024-06-30,Headphones,6,173.64
5354,2058,2024-06-22,Laptop,1,615.16
1170,2406,2024-01-02,Headphones,5,507.68
1166,2007,2024-08-25,Laptop,1,442.09
2138,2709,2023-10-16,Phone,6,14.51
7872,2234,2024-03-31,Phone,2,777.22
6377,2722,2024-08-02,Laptop,4,102.78
7481,2944,2023-12-17,Mouse,8,385.03
4129,2573,2024-07-03,Mouse,9,403.19
4797,2921,2024-08-30,Headphones,2,810.21
4112,2203,2023-11-16,Phone,5,566.40
9665,2255,2024-06-18,Headphones,8,429.57
9713,2888,2024-04-27,Mouse,3,91.10
4227,2488,2024-03-23,Laptop,10,316.83
9341,2792,2024-09-11,Headphones,10,109.92
7362,2915,2024-01-09,Mouse,3,590.82
6700,2882,2024-01-11,Mouse,4,698.58
9843,2978,2024-03-08,Phone,8,410.01
2401,2127,2023-11-15,Laptop,10,65.15
8306,2275,2024-05-10,Keyboard,4,716.83
3196,2529,2024-06-17,Phone,7,503.32
4994,2342,2023-10-23,Mouse,6,313.15
1924,2759,2024-08-21,Mouse,2,863.07
4147,2768,2023-12-22,Keyboard,9,754.33
2200,2460,2023-11-03,Mouse,10,769.82
5179,2291,2023-12-15,Laptop,10,656.92
4091,2856,2024-01-21,Monitor,2,374.72
9271,2982,2024-01-19,Monitor,6,535.82
6903,2896,2024-06-02,Monitor,9,321.80
6310,2454,2024-02-01,Headphones,3,141.52
4672,2698,2024-04-11,Keyboard,1,558.69
9855,2290,2024-02-19,Laptop,8,44.12
1340,2085,2023-12-03,Mouse,1,13.39
4217,2313,2024-09-12,Laptop,2,572.72
9039,2107,2023-10-05,Mouse,8,809.68
5585,2849,2023-10-23,Headphones,5,73.21
7338,2093,2024-02-03,Keyboard,1,71.89
6484,2854,2024-03-13,Laptop,2,912.27
9251,2522,2024-08-19,Laptop,1,652.49
5296,2776,2024-01-15,Monitor,8,778.84
